track_id,genres,genres_all
33835,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33836,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33837,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33838,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33839,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33840,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33841,"[1, 15, 32, 38, 70, 186]","[32, 1, 70, 38, 12, 15, 186]"
33842,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33843,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33844,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33845,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33846,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33847,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33848,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33849,"[15, 32, 38, 41, 186]","[32, 38, 41, 15, 186]"
33850,"[15, 19]","[19, 14, 15]"
33851,"[58, 66, 94]","[66, 12, 17, 58, 94]"
33852,"[15, 76, 88]","[10, 76, 12, 15, 88]"
33853,"[15, 76, 88]","[10, 76, 12, 15, 88]"
33854,"[15, 76, 88]","[10, 76, 12, 15, 88]"
33855,"[27, 32]","[32, 27, 12, 38]"
33856,"[27, 32]","[32, 27, 12, 38]"
33857,"[27, 32]","[32, 27, 12, 38]"
33858,"[27, 32]","[32, 27, 12, 38]"
33859,"[27, 32]","[32, 27, 12, 38]"
33860,"[27, 32]","[32, 27, 12, 38]"
33861,"[27, 32]","[32, 27, 12, 38]"
33862,"[27, 32]","[32, 27, 12, 38]"
33863,"[27, 32]","[32, 27, 12, 38]"
33864,"[27, 32]","[32, 27, 12, 38]"
33865,"[27, 32]","[32, 27, 12, 38]"
33866,"[27, 32]","[32, 27, 12, 38]"
33867,"[27, 32]","[32, 27, 12, 38]"
33868,"[27, 32]","[32, 27, 12, 38]"
33869,"[27, 32]","[32, 27, 12, 38]"
33870,"[27, 32]","[32, 27, 12, 38]"
33871,"[27, 32]","[32, 27, 12, 38]"
33872,"[27, 32]","[32, 27, 12, 38]"
33873,"[27, 32]","[32, 27, 12, 38]"
33874,"[27, 32]","[32, 27, 12, 38]"
33875,"[27, 32]","[32, 27, 12, 38]"
33876,"[27, 32]","[32, 27, 12, 38]"
33877,"[27, 32]","[32, 27, 12, 38]"
33878,"[27, 32]","[32, 27, 12, 38]"
33879,"[27, 32]","[32, 27, 12, 38]"
33880,"[27, 32]","[32, 27, 12, 38]"
33881,"[27, 32]","[32, 27, 12, 38]"
33882,"[27, 32]","[32, 27, 12, 38]"
33883,"[27, 32]","[32, 27, 12, 38]"
33884,"[27, 32]","[32, 27, 12, 38]"
33885,"[27, 32]","[32, 27, 12, 38]"
33886,"[27, 32]","[32, 27, 12, 38]"
33887,"[27, 32]","[32, 27, 12, 38]"
33888,"[27, 32]","[32, 27, 12, 38]"
33889,"[27, 32]","[32, 27, 12, 38]"
33890,"[27, 32]","[32, 27, 12, 38]"
33891,"[27, 32]","[32, 27, 12, 38]"
33892,"[27, 32]","[32, 27, 12, 38]"
33893,"[27, 32]","[32, 27, 12, 38]"
33894,"[27, 32]","[32, 27, 12, 38]"
33895,"[27, 32]","[32, 27, 12, 38]"
33896,"[27, 32]","[32, 27, 12, 38]"
33900,"[26, 236]","[26, 12, 236, 15]"
33901,"[26, 236]","[26, 12, 236, 15]"
33902,"[26, 236]","[26, 12, 236, 15]"
33903,"[26, 236]","[26, 12, 236, 15]"
33906,"[26, 236]","[26, 12, 236, 15]"
33907,"[38, 47, 107, 250]","[38, 107, 47, 1235, 250]"
33908,"[38, 47, 107, 250]","[38, 107, 47, 1235, 250]"
33909,"[38, 47, 107, 250]","[38, 107, 47, 1235, 250]"
33910,"[38, 47, 107, 250]","[38, 107, 47, 1235, 250]"
33911,"[38, 47, 107, 250]","[38, 107, 47, 1235, 250]"
33912,[10],[10]
33913,[10],[10]
33920,"[66, 76]","[66, 10, 12, 76]"
33921,"[66, 76]","[66, 10, 12, 76]"
33922,"[66, 76]","[66, 10, 12, 76]"
33923,"[66, 76]","[66, 10, 12, 76]"
33924,"[66, 76]","[66, 10, 12, 76]"
33925,"[66, 76]","[66, 10, 12, 76]"
33926,"[66, 76]","[66, 10, 12, 76]"
33927,"[66, 76]","[66, 10, 12, 76]"
33928,"[66, 76]","[66, 10, 12, 76]"
33929,"[66, 76]","[66, 10, 12, 76]"
33930,"[66, 76]","[66, 10, 12, 76]"
33931,"[66, 76]","[66, 10, 12, 76]"
33932,"[66, 76]","[66, 10, 12, 76]"
33933,"[66, 76]","[66, 10, 12, 76]"
33934,"[66, 76]","[66, 10, 12, 76]"
33935,"[66, 76]","[66, 10, 12, 76]"
33936,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33937,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33938,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33939,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33940,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33941,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33942,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33943,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33944,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33945,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33946,"[15, 42, 107, 181, 236, 362]","[42, 107, 236, 362, 10, 15, 1235, 181]"
33947,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33948,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33949,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33950,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33951,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33953,"[15, 468]","[468, 15]"
33954,[],[]
33955,"[76, 286, 311]","[10, 76, 13, 15, 311, 286]"
33956,"[64, 76]","[64, 10, 12, 76, 25]"
33957,"[64, 76]","[64, 10, 12, 76, 25]"
33958,"[64, 76]","[64, 10, 12, 76, 25]"
33959,"[64, 76]","[64, 10, 12, 76, 25]"
33960,"[64, 76]","[64, 10, 12, 76, 25]"
33962,"[64, 76]","[64, 10, 12, 76, 25]"
33972,"[3, 10, 17, 27, 33, 38, 250]","[33, 3, 38, 10, 12, 17, 250, 27]"
33973,"[3, 10, 17, 27, 33, 38, 250]","[33, 3, 38, 10, 12, 17, 250, 27]"
33975,"[3, 33, 38, 250]","[33, 3, 38, 17, 250]"
33976,"[3, 33, 38, 250]","[33, 3, 38, 17, 250]"
33977,"[3, 33, 38, 250]","[33, 3, 38, 17, 250]"
33978,"[3, 33, 38, 250]","[33, 3, 38, 17, 250]"
33979,"[3, 33, 38, 250]","[33, 3, 38, 17, 250]"
33980,"[53, 76, 250]","[38, 10, 12, 45, 76, 53, 250]"
33981,"[53, 76, 250]","[38, 10, 12, 45, 76, 53, 250]"
33982,"[53, 76, 250]","[38, 10, 12, 45, 76, 53, 250]"
33983,"[53, 76, 250]","[38, 10, 12, 45, 76, 53, 250]"
33984,[166],"[65, 20, 166]"
33985,[111],"[25, 12, 111]"
33986,[111],"[25, 12, 111]"
33987,[111],"[25, 12, 111]"
33988,[111],"[25, 12, 111]"
33989,[111],"[25, 12, 111]"
33990,[111],"[25, 12, 111]"
33991,[111],"[25, 12, 111]"
33992,[111],"[25, 12, 111]"
33993,[111],"[25, 12, 111]"
33994,[111],"[25, 12, 111]"
33995,"[38, 47, 456]","[456, 38, 47]"
33996,"[1, 38, 250]","[1, 250, 38]"
33997,"[1, 38, 250]","[1, 250, 38]"
33998,"[1, 38, 250]","[1, 250, 38]"
33999,"[1, 38, 250]","[1, 250, 38]"
34000,"[1, 38, 250]","[1, 250, 38]"
34001,"[1, 38, 250]","[1, 250, 38]"
34002,"[1, 38, 250]","[1, 250, 38]"
34003,"[1, 38, 250]","[1, 250, 38]"
34034,"[15, 53]","[45, 12, 53, 15]"
34038,"[15, 53]","[45, 12, 53, 15]"
34039,"[15, 53]","[45, 12, 53, 15]"
34040,"[15, 32, 38]","[32, 38, 15]"
34047,"[15, 53]","[45, 12, 53, 15]"
34053,[],[]
34054,"[3, 45, 58]","[58, 3, 12, 45]"
34055,"[3, 45, 58]","[58, 3, 12, 45]"
34056,"[3, 45, 58]","[58, 3, 12, 45]"
34057,"[3, 45, 58]","[58, 3, 12, 45]"
34058,"[3, 45, 58]","[58, 3, 12, 45]"
34059,"[3, 45, 58]","[58, 3, 12, 45]"
34060,"[3, 17, 27, 33, 49, 76]","[33, 3, 10, 12, 76, 17, 49, 27]"
34061,"[3, 17, 27, 33, 49, 76]","[33, 3, 10, 12, 76, 17, 49, 27]"
34064,"[3, 17, 27, 33, 49, 76]","[33, 3, 10, 12, 76, 17, 49, 27]"
34067,"[3, 17, 27, 33, 49, 76]","[33, 3, 10, 12, 76, 17, 49, 27]"
34069,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34070,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34071,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34072,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34073,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34074,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34075,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34076,"[3, 10, 33, 49, 58, 94, 103, 137, 250]","[33, 3, 38, 103, 137, 10, 9, 12, 250, 17, 49, 58, 94]"
34082,[12],[12]
34083,[12],[12]
34085,[12],[12]
34092,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34093,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34094,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34095,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34096,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34097,"[3, 27, 33, 38, 49, 103]","[33, 3, 38, 103, 12, 17, 49, 27]"
34098,[21],[21]
34099,[21],[21]
34100,[21],[21]
34101,[21],[21]
34102,[21],[21]
34103,[21],[21]
34104,[21],[21]
34105,[21],[21]
34106,[21],[21]
34107,[38],[38]
34108,[38],[38]
34109,[38],[38]
34110,[38],[38]
34111,[38],[38]
34112,[38],[38]
34113,"[88, 362]","[88, 362, 10, 12]"
34114,"[88, 362]","[88, 362, 10, 12]"
34115,"[88, 362]","[88, 362, 10, 12]"
34116,"[88, 362]","[88, 362, 10, 12]"
34118,[],[]
34119,[],[]
34125,[],[]
34137,[17],[17]
34144,[17],[17]
34145,[17],[17]
34146,[17],[17]
34147,[17],[17]
34148,[17],[17]
34149,[17],[17]
34162,"[15, 26]","[26, 12, 15]"
34163,"[15, 26]","[26, 12, 15]"
34164,"[15, 26]","[26, 12, 15]"
34165,"[15, 26]","[26, 12, 15]"
34166,"[15, 26]","[26, 12, 15]"
34167,[21],[21]
34170,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34171,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34172,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34173,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34174,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34175,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34176,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34177,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34178,"[1, 89, 311]","[1, 38, 12, 13, 311, 89, 25]"
34179,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34180,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34181,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34182,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34184,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34185,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34186,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34187,"[17, 27, 32, 46]","[32, 2, 38, 12, 46, 17, 27]"
34189,"[12, 85]","[12, 85]"
34198,"[12, 85]","[12, 85]"
34199,"[12, 85]","[12, 85]"
34200,"[12, 85]","[12, 85]"
34201,"[12, 85]","[12, 85]"
34202,"[12, 85]","[12, 85]"
34203,"[12, 85]","[12, 85]"
34204,[85],"[12, 85]"
34205,[85],"[12, 85]"
34206,[85],"[12, 85]"
34207,[85],"[12, 85]"
34208,[85],"[12, 85]"
34209,[85],"[12, 85]"
34210,[85],"[12, 85]"
34211,[85],"[12, 85]"
34212,[85],"[12, 85]"
34213,[85],"[12, 85]"
34214,[85],"[12, 85]"
34215,[85],"[12, 85]"
34216,[85],"[12, 85]"
34217,[85],"[12, 85]"
34218,[85],"[12, 85]"
34254,[456],"[456, 38]"
34255,[456],"[456, 38]"
34256,[456],"[456, 38]"
34257,[456],"[456, 38]"
34258,[456],"[456, 38]"
34263,[456],"[456, 38]"
34264,[456],"[456, 38]"
34267,"[6, 38]","[38, 6]"
34296,"[32, 47, 250]","[32, 250, 38, 47]"
34297,"[32, 47, 250]","[32, 250, 38, 47]"
34298,"[32, 47, 250]","[32, 250, 38, 47]"
34299,"[32, 47, 250]","[32, 250, 38, 47]"
34300,"[32, 47, 250]","[32, 250, 38, 47]"
34301,"[15, 53]","[45, 12, 53, 15]"
34302,"[15, 53]","[45, 12, 53, 15]"
34304,"[1, 32, 36, 53, 98]","[32, 1, 98, 36, 38, 12, 45, 53]"
34305,[],[]
34306,[443],"[443, 5]"
34307,"[15, 38]","[38, 15]"
34308,"[97, 125, 250]","[97, 4, 38, 250, 125]"
34309,"[27, 38, 296]","[38, 296, 12, 15, 27]"
34310,"[27, 38, 296]","[38, 296, 12, 15, 27]"
34311,"[27, 38, 296]","[38, 296, 12, 15, 27]"
34312,[443],"[443, 5]"
34313,[443],"[443, 5]"
34314,[443],"[443, 5]"
34315,[443],"[443, 5]"
34316,[443],"[443, 5]"
34317,[443],"[443, 5]"
34318,[443],"[443, 5]"
34319,[443],"[443, 5]"
34320,[443],"[443, 5]"
34321,[443],"[443, 5]"
34322,[443],"[443, 5]"
34323,[443],"[443, 5]"
34324,[443],"[443, 5]"
34325,[443],"[443, 5]"
34326,[443],"[443, 5]"
34327,[443],"[443, 5]"
34329,[443],"[443, 5]"
34330,[443],"[443, 5]"
34332,[443],"[443, 5]"
34333,[443],"[443, 5]"
34334,"[15, 22, 42, 66]","[66, 38, 42, 12, 15, 22]"
34336,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34337,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34338,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34339,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34340,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34341,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34342,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34343,"[27, 76, 187, 236]","[5, 10, 12, 187, 76, 236, 15, 27]"
34344,[66],"[66, 12]"
34345,[66],"[66, 12]"
34346,[66],"[66, 12]"
34347,[66],"[66, 12]"
34348,[66],"[66, 12]"
34349,[66],"[66, 12]"
34351,[66],"[66, 12]"
34352,[66],"[66, 12]"
34353,[66],"[66, 12]"
34354,[66],"[66, 12]"
34355,[66],"[66, 12]"
34356,[66],"[66, 12]"
34357,[66],"[66, 12]"
34360,[66],"[66, 12]"
34361,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34363,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34365,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34366,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34367,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34368,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34369,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34370,"[3, 27, 33, 38, 49, 58, 103]","[33, 3, 38, 103, 12, 17, 49, 58, 27]"
34371,[58],"[58, 12]"
34372,[58],"[58, 12]"
34373,[58],"[58, 12]"
34374,[58],"[58, 12]"
34375,[58],"[58, 12]"
34376,[58],"[58, 12]"
34377,[58],"[58, 12]"
34378,[58],"[58, 12]"
34379,[58],"[58, 12]"
34380,[58],"[58, 12]"
34381,[58],"[58, 12]"
34382,[58],"[58, 12]"
34383,[58],"[58, 12]"
34405,[58],"[58, 12]"
34406,[58],"[58, 12]"
34407,[58],"[58, 12]"
34408,[58],"[58, 12]"
34409,[58],"[58, 12]"
34410,[58],"[58, 12]"
34411,[58],"[58, 12]"
34412,[58],"[58, 12]"
34413,[58],"[58, 12]"
34414,[58],"[58, 12]"
34415,[58],"[58, 12]"
34416,[58],"[58, 12]"
34417,[58],"[58, 12]"
34418,[58],"[58, 12]"
34419,[58],"[58, 12]"
34420,[58],"[58, 12]"
34421,[58],"[58, 12]"
34422,[58],"[58, 12]"
34423,[58],"[58, 12]"
34424,[58],"[58, 12]"
34426,"[12, 36]","[12, 36]"
34427,"[12, 36]","[12, 36]"
34428,"[12, 36]","[12, 36]"
34429,"[12, 36]","[12, 36]"
34430,"[12, 36]","[12, 36]"
34431,"[88, 296]","[88, 296, 12, 15]"
34432,"[88, 296]","[88, 296, 12, 15]"
34433,"[88, 296]","[88, 296, 12, 15]"
34434,"[88, 296]","[88, 296, 12, 15]"
34435,"[88, 296]","[88, 296, 12, 15]"
34437,[58],"[58, 12]"
34438,[296],"[296, 15]"
34439,[296],"[296, 15]"
34440,[296],"[296, 15]"
34441,[296],"[296, 15]"
34442,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34443,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34446,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34447,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34448,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34449,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34450,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34451,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34452,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34453,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34454,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34455,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34456,"[1, 38, 41, 186, 188]","[1, 38, 41, 20, 186, 188]"
34457,[443],"[443, 5]"
34458,[443],"[443, 5]"
34459,[443],"[443, 5]"
34460,[443],"[443, 5]"
34461,[443],"[443, 5]"
34462,[443],"[443, 5]"
34463,[443],"[443, 5]"
34464,[443],"[443, 5]"
34465,[443],"[443, 5]"
34466,[443],"[443, 5]"
34467,[443],"[443, 5]"
34472,[17],[17]
34473,[17],[17]
34474,[17],[17]
34475,[17],[17]
34476,[17],[17]
34477,[17],[17]
34478,[17],[17]
34479,[17],[17]
34480,[17],[17]
34481,[17],[17]
34482,[17],[17]
34483,[17],[17]
34484,[17],[17]
34485,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34486,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34488,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34489,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34490,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34491,"[15, 38, 42, 107, 184]","[38, 42, 107, 15, 1235, 184]"
34492,"[1, 32, 38, 125, 183, 185]","[32, 1, 38, 15, 183, 185, 125]"
34493,"[1, 32, 38, 125, 183, 185]","[32, 1, 38, 15, 183, 185, 125]"
34494,"[1, 32, 38, 125, 183, 185]","[32, 1, 38, 15, 183, 185, 125]"
34495,"[1, 32, 38, 125, 183, 185]","[32, 1, 38, 15, 183, 185, 125]"
34496,"[1, 32, 38, 125, 183, 185]","[32, 1, 38, 15, 183, 185, 125]"
34498,"[15, 26, 400]","[12, 15, 400, 182, 26]"
34499,"[17, 66]","[17, 66, 12]"
34500,"[17, 66]","[17, 66, 12]"
34501,"[17, 66]","[17, 66, 12]"
34502,"[17, 66]","[17, 66, 12]"
34503,"[17, 66]","[17, 66, 12]"
34504,"[17, 66]","[17, 66, 12]"
34505,[],[]
34506,[1],"[1, 38]"
34507,[1],"[1, 38]"
34508,[1],"[1, 38]"
34509,[1],"[1, 38]"
34510,[1],"[1, 38]"
34511,[10],[10]
34512,"[15, 181, 296]","[296, 181, 15]"
34513,"[15, 181, 296]","[296, 181, 15]"
34514,"[15, 181, 296]","[296, 181, 15]"
34515,"[15, 181, 296]","[296, 181, 15]"
34516,"[15, 181, 296]","[296, 181, 15]"
34517,"[15, 181, 296]","[296, 181, 15]"
34518,"[15, 181, 296]","[296, 181, 15]"
34519,"[15, 181, 296]","[296, 181, 15]"
34520,"[15, 181, 296]","[296, 181, 15]"
34521,"[15, 181, 296]","[296, 181, 15]"
34522,"[15, 181, 296]","[296, 181, 15]"
34523,"[15, 181, 296]","[296, 181, 15]"
34524,"[15, 181, 296]","[296, 181, 15]"
34525,"[15, 181, 296]","[296, 181, 15]"
34526,"[15, 181, 296]","[296, 181, 15]"
34527,"[15, 181, 296]","[296, 181, 15]"
34528,"[15, 181, 296]","[296, 181, 15]"
34529,"[15, 181, 296]","[296, 181, 15]"
34530,[296],"[296, 15]"
34541,[17],[17]
34542,[17],[17]
34543,[17],[17]
34544,[17],[17]
34546,[17],[17]
34547,[17],[17]
34548,[17],[17]
34550,[17],[17]
34571,"[12, 89]","[89, 12, 25]"
34572,"[12, 89]","[89, 12, 25]"
34573,"[12, 89]","[89, 12, 25]"
34574,"[12, 89]","[89, 12, 25]"
34575,"[12, 89]","[89, 12, 25]"
34576,"[12, 89]","[89, 12, 25]"
34577,"[12, 89]","[89, 12, 25]"
34578,"[12, 89]","[89, 12, 25]"
34579,"[12, 89]","[89, 12, 25]"
34580,"[12, 89]","[89, 12, 25]"
34598,"[41, 47, 107]","[38, 41, 107, 47, 1235]"
34599,"[41, 47, 107]","[38, 41, 107, 47, 1235]"
34600,"[41, 47, 107]","[38, 41, 107, 47, 1235]"
34601,"[41, 47, 107]","[38, 41, 107, 47, 1235]"
34602,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34603,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34604,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34605,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34606,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34607,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34608,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34609,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34610,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34611,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34613,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34614,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34615,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34616,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34617,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34619,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34620,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34621,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34622,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34623,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34624,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34625,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34626,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34627,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34628,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34629,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34630,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34631,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34632,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34633,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34634,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34635,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34636,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34637,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34638,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34639,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34640,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34641,"[1, 27, 76]","[1, 38, 10, 12, 76, 27]"
34642,"[42, 184, 468]","[184, 42, 468, 15]"
34643,"[1, 27]","[1, 27, 12, 38]"
34644,"[1, 27]","[1, 27, 12, 38]"
34645,"[1, 27]","[1, 27, 12, 38]"
34646,"[1, 27]","[1, 27, 12, 38]"
34660,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34661,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34662,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34663,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34664,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34665,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34666,"[2, 15, 21, 100]","[2, 100, 21, 15]"
34667,"[2, 15, 21, 100]","[2, 100, 21, 15]"
